time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
230000,0.00217296827466319,0.0487475235533011,0,0.0139981630856864,0,0.000543242068665797,0.00349954077142161,0,-0.865710560625815,-0.384089853270284,-1.34733126798135,-0.743427939666164,-0.987993181585466,419.144293090044,942.670099412098,27.5416946411133,552.066542402338,286.222043777751
235000,0.00217013888888889,0.0487144151288001,0,0.0139876459070928,0,0.000542534722222222,0.0034969114767732,0,-0.888020833333333,-0.412338004887389,-1.36370366177928,-0.7672458290208,-1.00879583764587,374.711778929664,882.941934204442,23.523006439209,503.750490281941,245.673067577387
240000,0.00269905533063428,0.0545930034247248,0,0.0158748342952315,0,0.00067476383265857,0.00396870857380788,0,-0.869995501574449,-0.393061898705127,-1.34692910444377,-0.748902927912458,-0.99108807523644,333.443544065207,822.445295125051,20.3850479125977,457.600198586531,209.286889543883
245000,0.00363801728058208,0.0638578747886104,0,0.0189277294906977,0,0.000909504320145521,0.00473193237267443,0,-0.859026830377444,-0.374367574908938,-1.34368608584595,-0.735972727582624,-0.982080933172265,294.662217030475,758.274282101624,17.437255859375,412.372476493149,176.951957567802
250000,0.00535279805352798,0.0783373011551779,0,0.0238834305458707,0,0.001338199513382,0.00597085763646768,0,-0.834063260340633,-0.315462992816387,-1.35266352786488,-0.70239159636372,-0.965734924317546,253.523081940978,699.399849208613,15.0620098114014,366.730381572831,140.315782309125
255000,0.00445544554455446,0.0710721962610765,0,0.0213693172967891,0,0.00111386138613861,0.00534232932419728,0,-0.827722772277228,-0.292649061879835,-1.36279648267462,-0.691868531139506,-0.963577013414949,228.011283637509,641.752987238366,13.7023868560791,333.05954909607,122.963018178949
260000,0.00201005025125628,0.0468098103092565,0,0.0133846277862121,0,0.00050251256281407,0.00334615694655302,0,-0.834170854271357,-0.29264424195212,-1.37569746659059,-0.696678233081143,-0.971663475461571,182.185601412711,521.370055847471,12.2497310638428,268.303917015852,96.0672858095698
265000,0.000518134715025907,0.0232807073953252,0,0.00629751048650159,0,0.000129533678756477,0.0015743776216254,0,-0.804145077720207,-0.255823334820316,-1.3524668206201,-0.664927185243948,-0.943362970196467,150.103894888428,430.137012682114,10.9896068572998,221.20379378467,79.0039959921869
270000,0.00208224882873503,0.0476782499137001,0,0.0136589905111326,0,0.000520562207183759,0.00341474762778316,0,-0.773034877667881,-0.188938706816071,-1.35713104851969,-0.624733923050642,-0.92133583228512,124.902802614294,353.812405414805,9.64428997039795,183.022534107931,66.7830711206574
275000,0.00489130434782609,0.0746768776634905,0,0.0226097343901453,0,0.00122282608695652,0.00565243359753634,0,-0.755978260869565,-0.164469448683136,-1.34748707305599,-0.605795250109832,-0.906161271629299,90.9668706069822,257.39872112143,8.23681259155273,133.223614516143,48.7101266978216
280000,0.00553403431101273,0.0797395332106086,0,0.0243746754140179,0,0.00138350857775318,0.00609366885350448,0,-0.744881018262313,-0.167823262872193,-1.32193877365243,-0.598367104519592,-0.891394932005035,74.6335995077229,204.874374419755,7.4888710975647,107.701495195818,41.565703819628
285000,0.00441501103752759,0.0707320212045501,0,0.021252779209827,0,0.0011037527593819,0.00531319480245676,0,-0.740618101545254,-0.150767205671617,-1.33046899741889,-0.590856032719627,-0.890380170370881,57.4680918778805,158.30215731037,6.81181764602661,83.069677554718,31.866506201043
290000,0.00279329608938548,0.055585820160978,0,0.0161972218590976,0,0.000698324022346369,0.0040493054647744,0,-0.717877094972067,-0.121386551312121,-1.31436763863201,-0.566429231658872,-0.869324958285263,47.3329721877029,129.734073143869,6.24379634857178,68.254461735374,26.4114826400318
295000,0.00110253583241455,0.0342978322543821,0,0.00953076117243136,0,0.000275633958103638,0.00238269029310784,0,-0.729878721058434,-0.11312397514026,-1.34663346697661,-0.573285813676435,-0.886471628440434,39.7216327710872,107.998385217614,5.73669242858887,57.0569759410628,22.3862896011116
300000,0.000576368876080692,0.0245840525644479,0,0.00667187606617467,0,0.000144092219020173,0.00166796901654367,0,-0.693371757925072,-0.112598610972208,-1.27414490487794,-0.545914513027263,-0.840829002822881,31.8227305310604,84.9568442812628,5.22684955596924,45.3133852984158,18.332075763705
305000,0.00174216027874564,0.0434570939124848,0,0.0123335059995308,0,0.000435540069686411,0.00308337649988269,0,-0.698606271777004,-0.0497451790642316,-1.34746736448978,-0.533861621383289,-0.863350922170718,25.6903055256944,68.4271987479331,4.41986465454102,36.5411249258459,14.839486125543
310000,0.00577367205542725,0.0815605638196674,0,0.0250158259283409,0,0.00144341801385681,0.00625395648208522,0,-0.665127020785219,0.00776720490634542,-1.33802124647678,-0.494280401672894,-0.835973639897545,19.5608204817937,51.8968041065749,3.75512790679932,27.7708678667116,11.3507730968758
315000,0.00525394045534151,0.0775684571979598,0,0.023614464630624,0,0.00131348511383538,0.00590361615765601,0,-0.650321074138938,0.0131193725406685,-1.31376152081854,-0.481874752310139,-0.818767395967736,17.4194139318026,47.4015813728819,3.09666967391968,25.0318316720553,9.80699619155
320000,0.0023296447291788,0.0505538287420598,0,0.0145736772731999,0,0.0005824111822947,0.00364341931829997,0,-0.648806057076296,0.0119618671302758,-1.30957398128287,-0.48103828383892,-0.816573830313672,14.287426559746,38.2176326992606,2.53231596946716,20.3632623412096,8.21159077828229
325000,0.00535714285714286,0.0783750684601896,0,0.0238962612617552,0,0.00133928571428571,0.00597406531543879,0,-0.644642857142857,0.0133142505151872,-1.3025999648009,-0.477588745110951,-0.811696969174763,12.2345601814134,32.5903722346773,2.11011791229248,17.40286381043,7.06625655239673
330000,0.00544464609800363,0.0790536114016528,0,0.0241338284067984,0,0.00136116152450091,0.00603345710169959,0,-0.593466424682396,0.123337011057305,-1.3102698604221,-0.411471337061655,-0.775461512303137,9.68865781586169,25.633584467091,1.80942678451538,13.7370456699212,5.64026996180213
335000,0.00452196382428941,0.0716369807955868,0,0.0215623444716757,0,0.00113049095607235,0.00539058611791891,0,-0.514857881136951,0.234482819699518,-1.26419858197342,-0.324601641131924,-0.705114121141978,8.49525990319807,22.155978402711,1.55804085731506,11.9636914652141,5.02682834118199
340000,0.00251256281407035,0.0525907527694202,0,0.0152273240922538,0,0.000628140703517588,0.00380683102306345,0,-0.535804020100503,0.236093643486506,-1.30770168368751,-0.339820608310918,-0.731787431890087,7.59070296892569,19.8251416381179,1.30566024780273,10.6970046781139,4.48440125973748
345000,0.006265664160401,0.0851979726000303,0,0.0263064336019614,0,0.00156641604010025,0.00657660840049034,0,-0.508145363408521,0.283224272008055,-1.2995149988251,-0.307218053413965,-0.709072673403077,6.63084676122307,17.0630744850484,1.18341684341431,9.27957039173672,3.98212313070942
350000,0.00446144040790312,0.0711275380108645,0,0.0213878412447844,0,0.00111536010197578,0.00534696031119609,0,-0.45761631612492,0.38807786687635,-1.30331049912619,-0.242896102379239,-0.672336529870601,5.39726481656499,13.5956900081148,1.00687170028687,7.4788300500637,3.31569958306628
355000,0.00706486833654464,0.0908471116724213,0,0.0283370274204922,0,0.00176621708413616,0.00708425685512305,0,-0.450224791265254,0.360766707856168,-1.26121629038668,-0.244315525791424,-0.656134056739083,4.68911791644038,11.5133949345794,0.914529860019684,6.42178942991152,2.95644640296925
360000,0.0106117353308365,0.113108975583673,0,0.0366355980672773,0,0.00265293383270911,0.00915889951681932,0,-0.411360799001248,0.483455012395799,-1.3061766103983,-0.184168693216242,-0.638552904786255,3.85726538088438,9.02718358591539,0.874106287956238,5.1698982029435,2.54463255882525
365000,0.00911458333333333,0.104179778974888,0,0.0332514634706522,0,0.00227864583333333,0.00831286586766306,0,-0.357421875,0.5467038083104,-1.2615475583104,-0.127866009681866,-0.586977740318134,3.24869127237859,7.26685812194159,0.780223488807678,4.26889652168285,2.22848602307433
370000,0.0072083879423329,0.091831787925306,0,0.0286941151679191,0,0.00180209698558322,0.00717352879197977,0,-0.317824377457405,0.615653230142583,-1.25130198505739,-0.0808161119880241,-0.554832642926786,2.9209639579253,6.14122725608857,0.794799566268921,3.73858294785981,2.10334496799079
375000,0.0087719298245614,0.102050298664126,0,0.0324551378892072,0,0.00219298245614035,0.0081137844723018,0,-0.224696356275304,0.755931711202577,-1.20532442375318,0.0242833251345995,-0.473676037685207,2.61650725254002,5.20370737528296,0.754010915756226,3.27339265452626,1.95962185055378
380000,0.00938337801608579,0.105827996972617,0,0.0338704912222743,0,0.00234584450402145,0.00846762280556858,0,-0.181635388739946,0.84116858772866,-1.20443936520855,0.0780526791948212,-0.441323456674714,2.30595464497086,4.22014536381044,0.844298660755158,2.79196418430645,1.81994510563527
385000,0.0160502442428472,0.141762862059129,0,0.0479684490864064,0,0.00401256106071179,0.0119921122716016,0,-0.0348918353105373,1.07507299887325,-1.14485666949432,0.246926215749385,-0.31670988637046,2.14266413263067,3.63069929808308,0.927119195461273,2.52047355264243,1.7648547126189
390000,0.0212624584717608,0.170104624020646,0,0.059053213384614,0,0.0053156146179402,0.0147633033461535,0,-0.0591362126245847,1.06770532892341,-1.18597775417257,0.226966803716411,-0.34523922896558,2.01650813687283,3.13106521483624,1.00858092308044,2.29949215026968,1.73352412347599
395000,0.0138312586445367,0.13066188110295,0,0.0434943410335919,0,0.00345781466113416,0.010873585258398,0,0.0297372060857538,1.18595143778189,-1.12647702561038,0.323297894991686,-0.263823482820179,1.92428611629072,2.74229160991752,1.15532386302948,2.13197622220271,1.71659601037873
400000,0.0149786019971469,0.136488991274765,0,0.0458298686635653,0,0.00374465049928673,0.0114574671658913,0,0.149786019971469,1.34116144371068,-1.04158940376774,0.452274071537328,-0.152702031594389,1.91016572280209,2.58064661048697,1.23968483511721,2.08039959978724,1.73993184581694
405000,0.0280979827089337,0.193410338458537,0,0.0700704889349859,0,0.00702449567723343,0.0175176222337465,0,0.245677233429395,1.49337852670109,-1.0020240598423,0.562466320746149,-0.071111853887359,1.8904882273516,2.40432853024963,1.37664792445357,2.02095134497392,1.76002510972927
410000,0.0227606461086637,0.171954955426635,0,0.0606408096835219,0,0.00569016152716593,0.0151602024208805,0,0.320851688693098,1.59132338019724,-0.949620002811039,0.643422138674774,-0.00171876128857706,1.86827101283837,2.27824799866211,1.45829402701463,1.97236342330579,1.76417860237094
415000,0.0256598240469208,0.183836119347386,0,0.0658204975138741,0,0.00641495601173021,0.0164551243784685,0,0.3658357771261,1.66045695021697,-0.928785395964766,0.694537736526165,0.0371338177260345,1.85862604395385,2.19761220420419,1.51963988370352,1.9446940130245,1.77255807488321
420000,0.024132730015083,0.177651833711124,0,0.0631109510106148,0,0.00603318250377074,0.0157777377526537,0,0.456259426847662,1.78772564851435,-0.875206794819027,0.794316277016391,0.118202576678934,1.88315039225833,2.19897941283887,1.56732137167779,1.96333880571705,1.80296197879961
425000,0.0437452033768227,0.248351384253864,0,0.095694340280771,0,0.0109363008442057,0.0239235850701927,0,0.532617037605526,1.81416629201443,-0.748932216803376,0.858000060645527,0.207234014565524,1.9217950961083,2.22063433467594,1.62295585754066,1.99766983483846,1.84592035737813
430000,0.0496508921644686,0.266957854586968,0,0.10482473438506,0,0.0124127230411171,0.0262061835962649,0,0.589604344453064,1.9095130258345,-0.73030433692837,0.924726756180207,0.254481932725922,1.97611851374062,2.28200200121109,1.67023502627014,2.05378177444539,1.89845525303585
435000,0.0464933018124507,0.257127194117538,0,0.0999728636764409,0,0.0116233254531127,0.0249932159191102,0,0.631205673758865,1.96370535721215,-0.701294009694424,0.969524917994122,0.292886429523609,1.99910378108539,2.34721565835074,1.65099190382005,2.08748875309568,1.91071880907511
440000,0.0537124802527646,0.27925101248176,0,0.11097630306426,0,0.0134281200631912,0.027744075766065,0,0.677725118483412,2.04085098687418,-0.685400749907351,1.02382029532903,0.331629941637798,2.07287628955751,2.44646307074306,1.69928950837195,2.16772929330414,1.97802328581088
445000,0.0522875816993464,0.27498492915084,0,0.108830032867311,0,0.0130718954248366,0.0272075082168277,0,0.860294117647059,2.20914065983507,-0.488552424540957,1.20276379956078,0.517824435733333,2.15968133178022,2.55449229625606,1.76487036730438,2.25992311703235,2.05943954652809
450000,0.0677824267782427,0.322568479225672,0,0.132472141737353,0.00309271181913187,0.0169456066945607,0.0331180354343384,0.000773177954782968,0.917154811715481,2.22324104350015,-0.388931420069189,1.2487677286494,0.585541894781566,2.23458645174194,2.65407429775424,1.81509860572964,2.34109365229974,2.12807925118415
455000,0.0879934210526316,0.371395306655508,0,0.159948643963852,0.0160381981414113,0.0219983552631579,0.039987160990963,0.00400954953535283,0.908717105263158,2.2582689585383,-0.440834748011981,1.25136586437811,0.566068346148207,2.34881421894227,2.81905070838798,1.87857772949657,2.46820640769598,2.22942203018856
460000,0.0797285835453774,0.350716077143388,0,0.14853181492303,0.0109253521677249,0.0199321458863444,0.0371329537307575,0.00273133804193124,1.019508057676,2.34784340698811,-0.308827291636116,1.35676998505266,0.682246130299334,2.41855190263349,2.94133266728844,1.89577113797853,2.55128498722262,2.28581881804436
465000,0.100591715976331,0.401506263603425,0,0.176993371899247,0.0241900600534156,0.0251479289940828,0.0442483429748118,0.00604751501335391,1.03888419273035,2.36038776108072,-0.28261937562003,1.37441154335592,0.703356842104776,2.48439989116166,3.02961848457372,1.93918129774959,2.62282989963126,2.34596988269206
470000,0.0791993037423847,0.349366472535322,0,0.147794256145171,0.0106043513395989,0.0197998259355962,0.0369485640362926,0.00265108783489972,1.02001740644038,2.29717521009891,-0.257140397218147,1.34428544812811,0.695749364752656,2.52779717285598,3.03800444827763,2.01758989743433,2.65733787141483,2.39825647429713
475000,0.0982066609735269,0.395927682783187,0,0.173797486504198,0.0226158354428554,0.0245516652433817,0.0434493716260496,0.00565395886071384,1.03159692570453,2.33963614260431,-0.27644229119526,1.36370570200438,0.699488149404674,2.54203369167501,3.01101375226336,2.07305363108665,2.66110687542876,2.42296050792125
480000,0.0909090909090909,0.378509947811795,0,0.16393042499044,0.0178877568277416,0.0227272727272727,0.0409826062476101,0.0044719392069354,1.02104377104377,2.38568138204951,-0.343593839961966,1.36752277658768,0.674564765499864,2.50913748797343,2.94184616307716,2.0764288128697,2.61900143297321,2.39927354297365
485000,0.123063683304647,0.451715423990505,0,0.206507762058411,0.0396196045508838,0.0307659208261618,0.0516269405146026,0.00990490113772095,1.07142857142857,2.41988014412336,-0.277023001266214,1.41379797130688,0.72905917155026,2.47825813734593,2.87159925060296,2.0849170240889,2.57812673004901,2.37838954464285
490000,0.11297440423654,0.429675705163122,0,0.193384288087413,0.0325645203856675,0.028243601059135,0.0483460720218532,0.00814113009641687,1.18093556928508,2.48189614410013,-0.120025005529966,1.51124709124405,0.850624047326121,2.46571311946475,2.84203626853162,2.08938997039788,2.56126088203576,2.37016535689374
495000,0.150547445255474,0.508317902434372,0,0.241384713125422,0.0597101773855269,0.0376368613138686,0.0603461782813555,0.0149275443463817,1.18339416058394,2.49025619531786,-0.12346787414998,1.51520405247457,0.851584268693315,2.44968721248808,2.80692566531157,2.09244875966459,2.54038940542053,2.35898501955562
500000,0.146046511627907,0.501989272800686,0,0.236419730808643,0.0556732924471712,0.0365116279069767,0.0591049327021607,0.0139183231117928,1.29767441860465,2.60113785614488,-0.00578901893558159,1.62862141285387,0.966727424355433,2.46002704764521,2.78001307294326,2.14004102234717,2.5412709170352,2.37878317825523
505000,0.187728937728938,0.583067922284021,0,0.288104786318097,0.0873530891397787,0.0469322344322344,0.0720261965795242,0.0218382722849447,1.30494505494506,2.63411207413324,-0.0242219642431329,1.64241814178946,0.967471968100648,2.47484165517402,2.74057135309988,2.20911195724816,2.54230994180066,2.40737336854737
