time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
205000,0.000306184935701164,0.017802986183829,0,0.00402296844876478,0,7.65462339252909E-05,0.00100574211219119,0,-1.03153704837722,-0.776289453149093,-1.28678464360535,-0.977315705844993,-1.08575839090945,795.855649182275,2273.91397548805,6.66738033294678,1109.83434395356,481.876954410993
210000,0.000610687022900763,0.0253171087834755,0,0.00585898468395614,0,0.000152671755725191,0.00146474617098904,0,-1.03389312977099,-0.768728327908036,-1.29905793163395,-0.977565110161438,-1.09022114938055,764.824873466273,2217.8144693269,6.48863697052002,1073.47830662598,456.171440306563
215000,0.000458996328029376,0.0218799172882583,0,0.00500936669176296,0,0.000114749082007344,0.00125234167294074,0,-1.03182374541004,-0.766690884444077,-1.296956606376,-0.975502510892093,-1.08814497992798,777.409425394772,2269.89053666641,6.34780359268189,1094.45190128886,460.36694950068
220000,0.000303214069132808,0.0177149369240547,0,0.00400192468048704,0,7.58035172832019E-05,0.00100048117012176,0,-1.03274711946634,-0.75332211085899,-1.3121721280737,-0.97338985464969,-1.092104384283,741.058161864937,2210.53518992334,6.28556632995606,1053.21396184567,428.902361884207
225000,0.00030206917384081,0.0176808937617192,0,0.00399379132285719,0,7.55172934602024E-05,0.000998447830714297,0,-1.03655037003474,-0.768077343588424,-1.30502339648105,-0.979519595995128,-1.09358114407435,694.095651133473,2089.19636250165,6.18498659133911,990.451953610842,397.739348656105
230000,0.000467653936087295,0.0220895898628214,0,0.00506072519713291,0,0.000116913484021824,0.00126518129928323,0,-1.02540919719408,-0.746524860105667,-1.30429353428249,-0.96616678531306,-1.08465160907509,622.702906251047,1922.57530809299,5.96843147277832,898.830196247524,346.575616254569
235000,0.000937207122774133,0.0315390868705406,0,0.00743785604152573,0,0.000234301780693533,0.00185946401038143,0,-1.02780381130897,-0.760006311412225,-1.29560131120571,-0.970916536981473,-1.08469108563646,560.27314750495,1716.02888330039,5.6566309928894,805.786244614219,314.760050395681
240000,0.00046353522867738,0.0219900761321537,0,0.00503634206283464,0,0.000115883807169345,0.00125908551570866,0,-1.03507416563659,-0.769895725583771,-1.30025260568941,-0.97874324891467,-1.09140508235851,534.968478695866,1613.49707577013,5.41962957382202,764.076488275741,305.860469115991
245000,0.000153186274509804,0.0125300305617182,0,0.00278235546595696,0,3.8296568627451E-05,0.00069558886648924,0,-1.03354779411765,-0.771660782865044,-1.29543480537025,-0.977916063957065,-1.08917952427823,489.530940853717,1480.24293901243,4.98625373840332,699.984381384433,279.077500323001
250000,0.000316305551162423,0.0180998799570234,0,0.00409400727033333,0,7.90763877906057E-05,0.00102350181758333,0,-1.02482998576625,-0.763091434308893,-1.28656853722361,-0.969229792394107,-1.08043017913839,457.759192747197,1377.57009776114,4.81586027145386,653.151365202592,262.367020291802
255000,0.000314811899889816,0.0180563546406566,0,0.00408358498132669,0,7.8702974972454E-05,0.00102089624533167,0,-1.02644419959074,-0.749394540480976,-1.30349385870051,-0.967591521854049,-1.08529687732744,434.132079390828,1301.50948493836,4.47896003723145,618.385989281239,249.878169500417
260000,0.000809323405632891,0.0292487206795127,0,0.00685060383226705,0,0.000202330851408223,0.00171265095806676,0,-1.01990935577857,-0.734108319475074,-1.30571039208206,-0.959197653983192,-1.08062105757395,375.564499856354,1130.7421963284,4.07469463348389,535.984222974658,215.144776738049
265000,0.000644745325596389,0.0260304401739491,0,0.00603733856260977,0,0.000161186331399097,0.00150933464065244,0,-1.02079303675048,-0.75075751318916,-1.29082856031181,-0.963430346983311,-1.07815572651766,335.17644002828,998.099612901927,3.84768724441528,475.998861476786,194.354018579775
270000,0.000988142292490119,0.032409925672862,0,0.00766296043570466,0,0.00024703557312253,0.00191574010892616,0,-1.03063241106719,-0.744137863817274,-1.31712695831711,-0.969773389197978,-1.09149143293641,302.538991251639,880.477352083089,3.57535767555237,425.308390105912,179.769592397366
275000,0.000328731097961867,0.0184581838478937,0,0.00417990652861509,0,8.21827744904668E-05,0.00104497663215377,0,-1.02103879026956,-0.743278841173289,-1.29879873936583,-0.962035228146976,-1.08004235239214,267.585938968602,781.401156790994,3.28376793861389,376.733885686451,158.437992250753
280000,0.000842886041807148,0.0298655940559457,0,0.00700807710282761,0,0.000210721510451787,0.0017520192757069,0,-1.01955495616993,-0.745414732753506,-1.29369517958635,-0.961320319551947,-1.0777895927879,246.612516155978,710.089136712138,3.02967667579651,345.067212962795,148.15781934916
285000,0.0011959678797198,0.0357610031786407,0,0.00853849589416116,0,0.00029899196992995,0.00213462397354029,0,-1.01759781308731,-0.73870137401489,-1.29649425215972,-0.958352830424693,-1.07684279574992,221.275686106559,625.524965894835,2.8194751739502,307.148928705441,135.402443507677
290000,0.000859845227858985,0.0301728740559205,0,0.00708670811102486,0,0.000214961306964746,0.00177167702775622,0,-1.01599312123818,-0.728209328302262,-1.30377691417409,-0.954860229474571,-1.07712601300178,193.562412121864,539.026290845256,2.60031700134277,266.948080198507,120.17674404522
295000,0.00141043723554302,0.0389430398905057,0,0.00938335507189664,0,0.000352609308885755,0.00234583876797416,0,-1.01657263751763,-0.730394798383304,-1.30275047665196,-0.955780892831587,-1.07736438220367,165.568776683259,464.262239054302,2.34412455558777,229.01917088142,102.118382485099
300000,0.00176647235470765,0.0437624659303466,0,0.0106875325143961,0,0.000441618088676912,0.00267188312859902,0,-1.01254195371842,-0.70535204535036,-1.31973186208649,-0.947286689592697,-1.07779721784415,149.300071151449,415.557682249905,2.16008877754211,205.86023235602,92.7399099468782
305000,0.00162778079218665,0.0419443419504831,0,0.0101920850722396,0,0.000406945198046663,0.0025480212680599,0,-0.999457406402605,-0.693641147881285,-1.30527366492392,-0.934493941848164,-1.06442087095704,125.741895726284,351.343409909193,1.93879628181458,173.665626272571,77.8181651799964
310000,0.00218978102189781,0.0489378790986927,0,0.0121203139081592,0,0.000547445255474453,0.00303007847703979,0,-1.00018248175182,-0.673423739975426,-1.32694122352822,-0.930770279660664,-1.06959468384299,111.740997850982,309.162532775306,1.80021214485168,153.67855522073,69.803440481234
315000,0.00240340173784433,0.0513734818462381,0,0.0128059423965123,0,0.000600850434461083,0.00320148559912808,0,-0.997411721205398,-0.686145290798284,-1.30867815161251,-0.931290495942517,-1.06353294646828,98.1277611749762,270.320953743868,1.68593335151672,134.706151140418,61.5493712095345
320000,0.00187617260787993,0.045154388746069,0,0.0110696107647223,0,0.000469043151969981,0.00276740269118056,0,-0.980675422138837,-0.659703460313847,-1.30164738396383,-0.912492485215183,-1.04885835906249,89.6846989131332,246.739453065457,1.6457142829895,123.047284028174,56.3221137980923
325000,0.00290135396518375,0.0566925779772495,0,0.0143280331461541,0,0.000725338491295938,0.00358200828653851,0,-0.987620889748549,-0.627807591247403,-1.3474341882497,-0.911187025256136,-1.06405475424096,78.6718672231272,218.150910209447,1.64234256744385,108.30090627076,49.0428281754947
330000,0.0048534265191225,0.0743574451736613,0,0.0196179190091139,0,0.00121335662978063,0.00490447975227848,0,-0.967190836730732,-0.598131352113523,-1.33625032134794,-0.888792837672946,-1.04558883578852,69.6027475776684,195.786976721711,1.6231381893158,96.4076164128449,42.7978787424918
335000,0.00302915562287013,0.057988701624041,0,0.0147040173056289,0,0.000757288905717531,0.00367600432640722,0,-0.979553199545627,-0.613457469944038,-1.34564892914722,-0.901784780467781,-1.05732161862347,62.7378623692297,175.912882143094,1.47677087783813,86.7792309383078,38.6964938001516
340000,0.00379544546544147,0.0652917503277632,0,0.0168588876789757,0,0.000948861366360368,0.00421472191974392,0,-0.964642429085098,-0.588867050893872,-1.34041780727632,-0.884817796544002,-1.04446706162619,55.6405642686536,156.649508768176,1.35441112518311,77.0975365611149,34.1835919761923
345000,0.00540865384615385,0.0787603963603198,0,0.0209905046864788,0,0.00135216346153846,0.0052476261716197,0,-0.959134615384615,-0.57416779691831,-1.34410143385092,-0.87735747774323,-1.040911753026,48.0499791508923,135.134093413408,1.26342356204987,66.5489490797699,29.5510092220146
350000,0.00416418798334325,0.0685665946357035,0,0.0178449631063232,0,0.00104104699583581,0.00446124077658079,0,-0.954392226849098,-0.558681835227717,-1.35010261847048,-0.870332870017593,-1.0384515836806,42.3743694062841,119.45971057225,1.19146656990051,58.7493353832911,25.9994034292771
355000,0.00592683425301451,0.0826921339932447,0,0.0222338149635832,0,0.00148170856325363,0.00555845374089579,0,-0.948497854077253,-0.535349911753915,-1.36164579640059,-0.860734300116334,-1.03626140803817,36.5979678105558,105.403381982306,1.10212302207947,51.2140582248215,21.98187739629
