time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
305000,0,0,0,0,0,0,0,0,0.365296803652968,1,-0.330477482151055,0.660898537663259,0.0696950696426771,0.406051316625996,0.442919951886979,0.369182681365012,0.421715063815425,0.390387569436567
310000,0,0,0,0,0,0,0,0,0.442028985507246,1,-0.250561854597524,0.736278223330158,0.147779747684335,0.411010650404985,0.451240054626868,0.370781246183103,0.42810223008653,0.393919070723441
315000,0,0,0,0,0,0,0,0,0.406976744186047,1,-0.251089699783977,0.686558191647467,0.127395296724626,0.418745287490446,0.454992841625969,0.382497733354922,0.434145166552821,0.40334540842807
320000,0,0,0,0,0,0,0,0,0.387614678899083,1,-0.312948508773497,0.68525099183135,0.0899783659668149,0.422484832277539,0.457837414815377,0.387132249739701,0.437504480047146,0.407465184507931
325000,0,0,0,0,0,0,0,0,0.498777506112469,1,-0.147193014585211,0.773219965303249,0.224335046921689,0.433708485662209,0.470118635945899,0.397298335378518,0.449177444172218,0.418239527152199
330000,0,0,0,0,0,0,0,0,0.547979797979798,1.16849078348702,-0.0725311875274282,0.811605699411911,0.284353896547685,0.43900641475362,0.47609746649454,0.4019153630127,0.454764656233055,0.423248173274185
335000,0,0,0,0,0,0,0,0,0.431279620853081,1,-0.214383986664809,0.705591687084552,0.156967554621609,0.446140770875447,0.48341375270424,0.408867789046654,0.461976305883173,0.430305235867721
340000,0,0,0,0,0,0,0,0,0.524875621890547,1,-0.0913052867493632,0.786661877540268,0.263089366240826,0.456772649095426,0.49270882232572,0.420836475865132,0.472040237072314,0.441505061118538
345000,0.0024390243902439,0.0518255042227234,0,0.0234210143444647,0,0.000609756097560976,0.00585525358611619,0,0.473170731707317,1.09511043359513,-0.148768970180498,0.737403627459468,0.208937835955166,0.462070523311452,0.500465430294029,0.423675616328875,0.478382711491989,0.445758335130916
350000,0,0,0,0,0,0,0,0,0.451073985680191,1,-0.17862750186176,0.718604498698733,0.183543472661649,0.46973407688175,0.508007443654017,0.431460710109483,0.485994628349559,0.453473525413942
355000,0,0,0,0,0,0,0,0,0.428235294117647,1.02709658871472,-0.170626000479425,0.682663261242038,0.173807326993257,0.479279618964476,0.511399971618354,0.447159266310598,0.49292604444359,0.465633193485362
360000,0.00227790432801822,0.050005300318353,0,0.0225550276744717,0,0.000569476082004556,0.00563875691861793,0,0.387243735763098,1.03215455562225,-0.257667084096052,0.661235977962832,0.113251493563364,0.493733317406683,0.522154989043509,0.465311645769856,0.505808347471366,0.481658287341999
365000,0,0,0,0,0,0,0,0,0.491358024691358,1,-0.120447761094328,0.751285496639807,0.231430552742909,0.50270329941938,0.532088593760017,0.473318005078742,0.515187727399436,0.490218871439323
370000,0,0,0,0,0,0,0,0,0.486682808716707,1,-0.111000330230999,0.740610232978286,0.232755384455128,0.511233124981204,0.539006441066361,0.483459808896047,0.523032699299334,0.499433550663074
