time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
405000,0.0827886710239651,0.358394091718925,0,0.146290597347036,0.0192867447008941,0.0206971677559913,0.036572649336759,0.00482168617522354,-0.603174603174603,0.248358264722007,-1.45470747107121,-0.406973899638032,-0.799375306711174,6.55646883332021,14.9320408408148,0.824029207229614,8.48627469560099,4.62666297103943
410000,0.0899902184545158,0.376204628905303,0,0.155936549840949,0.0240438870680831,0.022497554613629,0.0389841374602371,0.00601097176702077,-0.538963156178676,0.379445714724778,-1.45737202708213,-0.327353630112368,-0.750572682244984,5.65918872256912,12.6669248626177,0.832199096679688,7.27383310414467,4.04454434099356
415000,0.115998696643858,0.437290328818946,0,0.19002713013096,0.0419702631567558,0.0289996741609645,0.04750678253274,0.010492565789189,-0.491039426523298,0.464457192446258,-1.44653604549285,-0.270884555306508,-0.711194297740087,5.12758688442713,11.2229385005215,0.767264842987061,6.53200980275151,3.72316396610274
420000,0.122771611167171,0.452025203355682,0,0.198634550655225,0.0469086716791178,0.0306929027917928,0.0496586376638062,0.0117271679197795,-0.408341742347797,0.615971231093668,-1.43265471578926,-0.172330974463669,-0.644352510231925,4.52866786792549,9.64373575688119,0.69167685508728,5.70722474609908,3.3501109897519
425000,0.128756830601093,0.463744643209711,0,0.205940985186149,0.051572676016037,0.0321892076502732,0.0514852462965372,0.0128931690040093,-0.37431693989071,0.672869838212225,-1.42150371799365,-0.13303584512158,-0.615598034659841,4.11915250377007,8.47765116774612,0.656208276748657,5.12338914157315,3.11491586596699
430000,0.105354659248957,0.41241790906967,0,0.176104747608864,0.0346045708890502,0.0263386648122392,0.0440261869022159,0.00865114272226255,-0.33518776077886,0.739562604348934,-1.40993812590665,-0.0875557717927779,-0.582819749764941,3.56453731624987,7.19127024370288,0.645899653434753,4.40016865677956,2.72890597572019
435000,0.119108512970406,0.443083857207969,0,0.193755297450873,0.0444617284899379,0.0297771282426014,0.0484388243627183,0.0111154321224845,-0.242236024844721,0.886274986899798,-1.37074703658924,0.0177828925694287,-0.50225494225887,3.23414959650994,6.35354316914473,0.621641337871552,3.95288546288958,2.51541373013031
440000,0.143795902589872,0.494746398631018,0,0.224658000608315,0.0629338045714296,0.0359489756474681,0.0561645001520788,0.0157334511428574,-0.115577889447236,1.11128725016145,-1.34244302905592,0.16710268884953,-0.398258467744003,2.98417233174309,5.62900755254058,0.61213344335556,3.59356575696761,2.37477890651857
445000,0.201577909270217,0.603817931719735,0,0.294257567766668,0.108898250773766,0.0503944773175542,0.0735643919416671,0.0272245626934414,-0.0102564102564103,1.29931212357601,-1.31982494408883,0.291479761480502,-0.311992581993323,2.83719221339423,5.16033066811298,0.592717051506043,3.37246385869733,2.30192056809114
450000,0.243459915611814,0.673703070228535,0,0.342591743413256,0.144328087810373,0.0608649789029536,0.0856479358533139,0.0360820219525932,0.159071729957806,1.53040427829474,-1.21226081837913,0.475038876864194,-0.156895416948582,2.53798014287707,4.38843183740867,0.687528448345476,2.9643405782932,2.11161970746095
455000,0.266018559434379,0.707990282598047,0,0.36785275315397,0.164184365714788,0.0665046398585948,0.0919631882884926,0.041046091428697,0.274856385329209,1.68296717898757,-1.13325440832915,0.599297565216529,-0.0495847945581105,2.39209591710246,3.9001196656977,0.884072168507223,2.73955792541588,2.04463390878904
